file,count,avg_viability,avg_circularity,avg_intensity,radius (area / pi),pct_analyzed,background_intenstiy,avg_area
20230408_d3-20um_GEM_7g.png,56,83.91,0.42589,151.29,,21.652692043895748,174.97247967563587,4509.95
20230408_d3-5um_GEM_10b.png,64,86.63,0.43391,157.59,,14.87945816186557,179.8606925352706,2711.78
20230408_d3-5um_GEM_10c.png,56,87.49,0.44446,156.65,,19.911351165980797,178.49096544566947,4147.25
20230408_d3-5um_GEM_10d.png,57,85.2,0.45246,157.76,,13.986454046639233,181.442303322863,2862.07
20230408_d3-5um_GEM_10e.png,45,87.08,0.41022,156.0,,11.29818244170096,178.09046786525064,2928.49
20230408_d3-5um_GEM_10f.png,48,83.65,0.44438,157.02,,11.94238683127572,181.64619690211393,2902.0
20230408_d3-5um_GEM_10g.png,59,83.43,0.42864,153.38,,12.87491426611797,178.0451700589286,2545.31
20230408_d3-control_b2.png,81,87.85,0.42531,152.95,,21.541923868312757,174.3477844612076,3102.04
20230408_d3-control_b3.png,56,86.07,0.41696,151.77,,12.10039437585734,173.95273419491957,2520.34
20230408_d3-control_b4.png,68,89.41,0.44074,150.5,,24.973165294924556,170.5650445223436,4283.63
20230408_d3-control_b5.png,64,90.06,0.41188,152.6,,21.28858024691358,172.0048632052795,3879.84
20230408_d3-control_b6.png,39,87.16,0.45744,154.22,,14.196244855967077,175.42224953964265,4245.77
20230408_d3-control_c2.png,78,88.69,0.43308,151.47,,22.030435528120712,171.99065322134751,3294.4
20230408_d3-control_c3.png,69,90.79,0.44304,151.07,,27.747685185185183,170.33286661631348,4690.57
20230408_d3-control_c4.png,62,86.38,0.38661,152.87,,18.65474965706447,175.7506827878412,3509.5
20230408_d3-control_c5.png,78,84.46,0.39987,148.81,,18.97608024691358,172.60542056724222,2837.65
20230408_d3-control_c6.png,61,89.75,0.45344,151.12,,21.941700960219478,170.994315504371,4195.54
20230408_d3-control_d2.png,64,91.11,0.43125,150.82,,24.96150548696845,170.1169821973883,4549.23
20230408_d3-control_d3.png,62,87.81,0.43435,153.28,,18.835305212620028,174.51669260366955,3543.47
20230408_d3-control_d4.png,57,91.83,0.45965,156.39,,19.51414609053498,175.16045383808043,3993.21
20230408_d3-control_d5.png,83,88.61,0.39928,153.98,,19.932098765432098,175.14473407036638,2801.06
20230408_d3-control_d6.png,60,88.11,0.43417,152.15,,18.190157750342937,173.22590253385283,3536.17
20230408_d3-control_e2.png,54,88.75,0.42389,147.33,,15.515089163237311,168.22081470013453,3351.26
